FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 51,21.435,0.074,169,230,92043
Frame 52,21.453,0.074,169,230,92043
Frame 53,21.484,0.074,169,230,92043
Frame 54,21.513,0.074,169,230,92043
Frame 55,21.544,0.073,169,230,92043
Frame 56,21.567,0.074,169,230,92043
Frame 57,21.595,0.074,169,230,92043
Frame 58,21.634,0.074,169,230,92043
Frame 59,21.661,0.074,169,230,92043
Frame 60,21.663,0.073,169,230,92043
Frame 61,21.629,0.076,169,230,92043
Frame 62,21.602,0.073,169,230,92043
Frame 63,21.577,0.075,169,230,92043
Frame 64,21.566,0.073,169,230,92043
Frame 65,21.595,0.073,169,230,92043
Frame 66,21.581,0.074,169,230,92043
Frame 67,21.57,0.074,169,230,92043
Frame 68,21.536,0.073,169,230,92043
Frame 69,21.488,0.074,169,230,92043
Frame 70,21.429,0.074,169,230,92043
Frame 71,21.405,0.074,169,230,92043
Frame 72,21.417,0.074,169,230,92043
Frame 73,21.425,0.074,169,230,92043
Frame 74,21.449,0.073,169,230,92043
Frame 75,21.48,0.074,169,230,92043
Frame 76,21.511,0.074,169,230,92043
Frame 77,21.537,0.074,169,230,92043
Frame 78,21.534,0.074,169,230,92043
Frame 79,21.521,0.074,169,230,92043
Frame 80,21.508,0.074,169,230,92043
Frame 81,21.49,0.074,169,230,92043
Frame 82,21.48,0.074,169,230,92043
Frame 83,21.472,0.074,169,230,92043
Frame 84,21.476,0.074,169,230,92043
Frame 85,21.493,0.074,169,230,92043
Frame 86,21.515,0.074,169,230,92043
Frame 87,21.542,0.074,169,230,92043
Frame 88,21.565,0.074,169,230,92043
Frame 89,21.592,0.074,169,230,92043
Frame 90,21.602,0.074,169,230,92043
Frame 91,21.591,0.074,169,230,92043
Frame 92,21.567,0.074,169,230,92043
Frame 93,21.502,0.074,169,230,92043
Frame 94,21.448,0.074,169,230,92043
Frame 95,21.454,0.075,169,230,92043
Frame 96,21.459,0.073,169,230,92043
Frame 97,21.458,0.074,169,230,92043
Frame 98,21.446,0.074,169,230,92043
Frame 99,21.424,0.074,169,230,92043
Frame 100,21.406,0.074,169,230,92043
Frame 101,21.385,0.074,169,230,92043
Frame 102,21.365,0.074,169,230,92043
Frame 103,21.352,0.074,169,230,92043
Frame 104,21.356,0.074,169,230,92043
Frame 105,21.367,0.074,169,230,92043
Frame 106,21.37,0.074,169,230,92043
Frame 107,21.379,0.074,169,230,92043
Frame 108,21.393,0.075,169,230,92043
Frame 109,21.397,0.074,169,230,92043
Frame 110,21.399,0.074,169,230,92043
Frame 111,21.396,0.074,169,230,92043
Frame 112,21.392,0.074,169,230,92043
Frame 113,21.398,0.074,169,230,92043
Frame 114,21.428,0.074,169,230,92043
Frame 115,21.463,0.074,169,230,92043
Frame 116,21.493,0.074,169,230,92043
Frame 117,21.519,0.074,169,230,92043
Frame 118,21.542,0.074,169,230,92043
Frame 119,21.557,0.074,169,230,92043
Frame 120,21.566,0.074,169,230,92043
Frame 121,21.56,0.074,169,230,92043
Frame 122,21.545,0.074,169,230,92043
Frame 123,21.531,0.075,169,230,92043
Frame 124,21.524,0.073,169,230,92043
Frame 125,21.523,0.075,169,230,92043
Frame 126,21.517,0.074,169,230,92043
Frame 127,21.504,0.075,169,230,92043
Frame 128,21.49,0.074,169,230,92043
Frame 129,21.483,0.076,169,230,92043
Frame 130,21.475,0.074,169,230,92043
Frame 131,21.473,0.074,169,230,92043
Frame 132,21.465,0.074,169,230,92043
Frame 133,21.469,0.074,169,230,92043
Frame 134,21.482,0.074,169,230,92043
Frame 135,21.5,0.074,169,230,92043
Frame 136,21.528,0.074,169,230,92043
Frame 137,21.581,0.074,169,230,92043
Frame 138,21.614,0.074,169,230,92043
Frame 139,21.636,0.074,169,230,92043
Frame 140,21.641,0.074,169,230,92043
Frame 141,21.628,0.074,169,230,92043
Frame 142,21.589,0.074,169,230,92043
Frame 143,21.556,0.074,169,230,92043
Frame 144,21.53,0.075,169,230,92043
Frame 145,21.502,0.074,169,230,92043
Frame 146,21.5,0.075,169,230,92043
Frame 147,21.516,0.074,169,230,92043
Frame 148,21.539,0.076,169,230,92043
Frame 149,21.559,0.074,169,230,92043
Frame 150,21.567,0.074,169,230,92043
Frame 151,21.579,0.074,169,230,92043
Frame 152,21.592,0.074,169,230,92043
Frame 153,21.613,0.074,169,230,92043
Frame 154,21.619,0.074,169,230,92043
Frame 155,21.595,0.074,169,230,92043
Frame 156,21.569,0.074,169,230,92043
Frame 157,21.549,0.074,169,230,92043
Frame 158,21.541,0.074,169,230,92043
Frame 159,21.551,0.074,169,230,92043
Frame 160,21.555,0.074,169,230,92043
Frame 161,21.57,0.074,169,230,92043
Frame 162,21.58,0.074,169,230,92043
Frame 163,21.615,0.074,169,230,92043
Frame 164,21.654,0.074,169,230,92043
Frame 165,21.716,0.074,169,230,92043
Frame 166,21.804,0.074,169,230,92043
Frame 167,21.868,0.074,169,230,92043
Frame 168,21.869,0.074,169,230,92043
Frame 169,21.77,0.074,169,230,92043
Frame 170,21.768,0.074,169,230,92043
Frame 171,21.749,0.074,169,230,92043
Frame 172,21.73,0.074,169,230,92043
Frame 173,21.759,0.074,169,230,92043
Frame 174,21.761,0.074,169,230,92043
Frame 175,21.818,0.074,169,230,92043
Frame 176,21.83,0.074,169,230,92043
Frame 177,21.835,0.074,169,230,92043
Frame 178,21.855,0.074,169,230,92043
Frame 179,21.838,0.074,169,230,92043
Frame 180,21.786,0.073,169,230,92043
Frame 181,21.712,0.076,169,230,92043
Frame 182,21.637,0.075,169,230,92043
Frame 183,21.573,0.073,169,230,92043
Frame 184,21.546,0.074,169,230,92043
Frame 185,21.562,0.074,169,230,92043
Frame 186,21.536,0.074,169,230,92043
Frame 187,21.524,0.074,169,230,92043
Frame 188,21.504,0.074,169,230,92043
Frame 189,21.482,0.074,169,230,92043
Frame 190,21.457,0.074,169,230,92043
Frame 191,21.445,0.074,169,230,92043
Frame 192,21.453,0.075,169,230,92043
Frame 193,21.475,0.073,169,230,92043
Frame 194,21.576,0.075,169,230,92043
Frame 195,21.61,0.073,169,230,92043
Frame 196,21.609,0.074,169,230,92043
Frame 197,21.607,0.074,169,230,92043
Frame 198,21.585,0.074,169,230,92043
Frame 199,21.562,0.074,169,230,92043
Frame 200,21.545,0.073,169,230,92043
Frame 201,21.523,0.075,169,230,92043
Frame 202,21.496,0.073,169,230,92043
Frame 203,21.453,0.074,169,230,92043
Frame 204,21.416,0.074,169,230,92043
Frame 205,21.411,0.074,169,230,92043
Frame 206,21.405,0.074,169,230,92043
Frame 207,21.391,0.074,169,230,92043
Frame 208,21.379,0.074,169,230,92043
Frame 209,21.376,0.074,169,230,92043
Frame 210,21.376,0.074,169,230,92043
Frame 211,21.382,0.075,169,230,92043
Frame 212,21.398,0.073,169,230,92043
Frame 213,21.423,0.074,169,230,92043
Frame 214,21.46,0.074,169,230,92043
Frame 215,21.495,0.074,169,230,92043
Frame 216,21.527,0.074,169,230,92043
Frame 217,21.554,0.074,169,230,92043
Frame 218,21.573,0.074,169,230,92043
Frame 219,21.568,0.074,169,230,92043
Frame 220,21.556,0.074,169,230,92043
Frame 221,21.578,0.076,169,230,92043
Frame 222,21.613,0.074,169,230,92043
Frame 223,21.763,0.074,169,230,92043
Frame 224,21.91,0.074,169,230,92043
Frame 225,22.101,0.074,169,230,92043
Frame 226,22.094,0.074,169,230,92043
Frame 227,21.951,0.074,169,230,92043
Frame 228,21.862,0.074,169,230,92043
Frame 229,21.773,0.075,169,230,92043
Frame 230,21.659,0.074,169,230,92043
Frame 231,21.562,0.074,169,230,92043
Frame 232,21.546,0.074,169,230,92043
Frame 233,21.535,0.074,169,230,92043
Frame 234,21.538,0.074,169,230,92043
Frame 235,21.532,0.074,169,230,92043
Frame 236,21.526,0.074,169,230,92043
Frame 237,21.537,0.074,169,230,92043
Frame 238,21.665,0.075,169,230,92043
Frame 239,21.837,0.073,169,230,92043
Frame 240,21.866,0.074,169,230,92043
Frame 241,21.827,0.074,169,230,92043
Frame 242,21.779,0.074,169,230,92043
Frame 243,21.733,0.074,169,230,92043
Frame 244,21.648,0.073,169,230,92043
Frame 245,21.631,0.074,169,230,92043
Frame 246,21.677,0.074,169,230,92043
Frame 247,21.705,0.074,169,230,92043
Frame 248,21.701,0.074,169,230,92043
Frame 249,21.68,0.074,169,230,92043
Frame 250,21.657,0.073,169,230,92043
Frame 251,21.612,0.074,169,230,92043
Frame 252,21.563,0.074,169,230,92043
Frame 253,21.518,0.074,169,230,92043
Frame 254,21.475,0.074,169,230,92043
Frame 255,21.439,0.074,169,230,92043
Frame 256,21.412,0.074,169,230,92043


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_6-OCC_4-BA_Y-LI_Y-STRUC_1-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,22.101,21.323,21.5672,21.5525
,Draw Times,0.081,0.073,0.0740547,0.074
,Chunks Drawn,169,169,169,169
,Draw Calls,230,230,230,230
,Faces Drawn,92043,92043,92043,92043

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,16980.8,22407.6,2164.34,DEFAULT,169,57888,343516
