FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 152,166.833,152.409,25,55358,331564
Frame 153,166.833,152.404,25,55358,331564
Frame 154,166.833,152.396,25,55358,331564
Frame 155,166.833,152.381,25,55358,331564
Frame 156,166.833,152.383,25,55358,331564
Frame 157,166.833,152.367,25,55358,331564
Frame 158,166.833,152.357,25,55358,331564
Frame 159,166.833,152.348,25,55358,331564
Frame 160,166.833,152.34,25,55358,331564
Frame 161,166.833,152.301,25,55358,331564
Frame 162,166.833,152.282,25,55358,331564
Frame 163,166.833,152.238,25,55358,331564
Frame 164,166.833,152.213,25,55358,331564
Frame 165,166.833,152.181,25,55358,331564
Frame 166,166.833,152.108,25,55358,331564
Frame 167,166.833,152.042,25,55358,331564
Frame 168,166.833,151.949,25,55358,331564
Frame 169,166.833,151.809,25,55358,331564
Frame 170,166.833,151.709,25,55358,331564
Frame 171,166.833,151.589,25,55358,331564
Frame 172,166.833,151.453,25,55358,331564
Frame 173,166.833,150.956,25,55358,331564
Frame 174,166.832,150.954,25,55358,331564
Frame 175,166.833,150.954,25,55358,331564
Frame 176,166.832,150.953,25,55358,331564
Frame 177,166.833,150.959,25,55358,331564
Frame 178,166.833,150.968,25,55358,331564
Frame 179,166.833,150.967,25,55358,331564
Frame 180,166.833,150.948,25,55358,331564
Frame 181,166.833,150.95,25,55358,331564
Frame 182,166.833,150.948,25,55358,331564
Frame 183,166.832,150.941,25,55358,331564
Frame 184,166.833,150.944,25,55358,331564
Frame 185,166.833,150.947,25,55358,331564
Frame 186,166.833,150.935,25,55358,331564
Frame 187,166.833,150.927,25,55358,331564
Frame 188,166.833,150.913,25,55358,331564
Frame 189,166.833,150.886,25,55358,331564
Frame 190,166.833,150.877,25,55358,331564
Frame 191,166.833,150.85,25,55358,331564
Frame 192,166.833,150.84,25,55358,331564
Frame 193,166.833,150.855,25,55358,331564
Frame 194,166.833,150.841,25,55358,331564
Frame 195,166.833,150.853,25,55358,331564
Frame 196,166.833,150.864,25,55358,331564
Frame 197,166.833,150.869,25,55358,331564
Frame 198,166.833,150.873,25,55358,331564
Frame 199,166.832,150.891,25,55358,331564
Frame 200,166.833,150.89,25,55358,331564
Frame 201,166.833,150.878,25,55358,331564
Frame 202,166.833,150.879,25,55358,331564
Frame 203,166.833,150.879,25,55358,331564
Frame 204,166.833,150.885,25,55358,331564
Frame 205,166.833,151.386,25,55358,331564
Frame 206,166.833,151.449,25,55358,331564
Frame 207,166.833,151.52,25,55358,331564
Frame 208,166.833,151.561,25,55358,331564
Frame 209,166.833,151.616,25,55358,331564
Frame 210,166.833,151.655,25,55358,331564
Frame 211,166.833,151.67,25,55358,331564
Frame 212,166.833,151.68,25,55358,331564
Frame 213,166.833,151.664,25,55358,331564
Frame 214,166.833,151.647,25,55358,331564
Frame 215,166.833,151.567,25,55358,331564
Frame 216,166.833,151.509,25,55358,331564
Frame 217,166.833,151.377,25,55358,331564
Frame 218,166.833,150.916,25,55358,331564
Frame 219,166.832,150.916,25,55358,331564
Frame 220,166.833,151.036,25,55358,331564
Frame 221,166.833,150.918,25,55358,331564
Frame 222,166.833,150.919,25,55358,331564
Frame 223,166.833,150.928,25,55358,331564
Frame 224,166.833,150.932,25,55358,331564
Frame 225,166.833,150.942,25,55358,331564
Frame 226,166.833,150.94,25,55358,331564
Frame 227,166.833,150.937,25,55358,331564
Frame 228,166.833,150.945,25,55358,331564
Frame 229,166.833,150.946,25,55358,331564
Frame 230,166.833,150.952,25,55358,331564
Frame 231,166.833,150.952,25,55358,331564
Frame 232,166.833,150.943,25,55358,331564
Frame 233,166.833,150.947,25,55358,331564
Frame 234,166.833,150.947,25,55358,331564
Frame 235,166.832,150.947,25,55358,331564
Frame 236,166.833,150.959,25,55358,331564
Frame 237,166.833,150.96,25,55358,331564
Frame 238,166.833,150.959,25,55358,331564
Frame 239,166.833,150.93,25,55358,331564
Frame 240,166.833,150.933,25,55358,331564
Frame 241,166.833,150.932,25,55358,331564
Frame 242,166.833,150.934,25,55358,331564
Frame 243,166.833,150.938,25,55358,331564
Frame 244,166.833,150.932,25,55358,331564
Frame 245,166.833,150.933,25,55358,331564
Frame 246,166.833,150.939,25,55358,331564
Frame 247,166.833,150.938,25,55358,331564
Frame 248,166.833,150.938,25,55358,331564
Frame 249,166.833,150.936,25,55358,331564
Frame 250,166.833,150.936,25,55358,331564
Frame 251,166.833,150.939,25,55358,331564
Frame 252,166.833,150.939,25,55358,331564
Frame 253,166.833,150.938,25,55358,331564
Frame 254,166.833,5.69344e+13,25,55358,331564
Frame 255,1000,150.925,25,55358,331564
Frame 256,166.833,150.925,25,55358,331564


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_2-OCC_0-BA_N-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,1000,166.832,170.087,166.833
,Draw Times,5.69344e+13,150.62,2.224e+11,150.956
,Chunks Drawn,25,25,25,25
,Draw Calls,55358,55358,55358,55358
,Faces Drawn,331564,331564,331564,331564

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,3804.74,9221.49,15350.5,DEFAULT,25,55358,331564
