FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 211,66.733,55.762,9,20488,122720
Frame 212,66.733,55.757,9,20488,122720
Frame 213,66.733,55.763,9,20488,122720
Frame 214,66.733,55.763,9,20488,122720
Frame 215,66.733,55.762,9,20488,122720
Frame 216,66.733,55.76,9,20488,122720
Frame 217,66.733,55.763,9,20488,122720
Frame 218,66.733,55.758,9,20488,122720
Frame 219,66.733,55.759,9,20488,122720
Frame 220,66.733,55.796,9,20488,122720
Frame 221,66.733,55.758,9,20488,122720
Frame 222,66.733,55.754,9,20488,122720
Frame 223,66.733,55.759,9,20488,122720
Frame 224,66.733,55.756,9,20488,122720
Frame 225,66.733,55.755,9,20488,122720
Frame 226,66.733,55.755,9,20488,122720
Frame 227,66.733,55.755,9,20488,122720
Frame 228,66.733,55.751,9,20488,122720
Frame 229,66.733,55.759,9,20488,122720
Frame 230,66.733,55.762,9,20488,122720
Frame 231,66.733,55.763,9,20488,122720
Frame 232,66.733,55.763,9,20488,122720
Frame 233,66.733,55.763,9,20488,122720
Frame 234,66.733,55.764,9,20488,122720
Frame 235,66.733,55.767,9,20488,122720
Frame 236,66.733,55.767,9,20488,122720
Frame 237,66.733,55.769,9,20488,122720
Frame 238,66.734,55.766,9,20488,122720
Frame 239,66.732,55.765,9,20488,122720
Frame 240,66.733,55.767,9,20488,122720
Frame 241,66.733,55.77,9,20488,122720
Frame 242,66.733,55.77,9,20488,122720
Frame 243,66.733,55.771,9,20488,122720
Frame 244,66.733,55.769,9,20488,122720
Frame 245,66.733,55.77,9,20488,122720
Frame 246,66.733,55.771,9,20488,122720
Frame 247,66.733,55.77,9,20488,122720
Frame 248,66.733,55.771,9,20488,122720
Frame 249,66.733,55.773,9,20488,122720
Frame 250,66.733,55.769,9,20488,122720
Frame 251,66.733,55.769,9,20488,122720
Frame 252,66.733,55.766,9,20488,122720
Frame 253,66.733,55.767,9,20488,122720
Frame 254,66.733,55.764,9,20488,122720
Frame 255,66.733,55.759,9,20488,122720
Frame 256,66.733,55.755,9,20488,122720


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_1-OCC_0-BA_N-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,66.734,66.732,66.7331,66.733
,Draw Times,57.319,55.742,56.287,55.806
,Chunks Drawn,9,9,9,9
,Draw Calls,20488,20488,20488,20488
,Faces Drawn,122720,122720,122720,122720

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,1369.74,6786.49,17785.5,DEFAULT,9,20488,122720
