FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 100,50.05,43.045,25,25,14074
Frame 101,50.05,43.044,25,25,14074
Frame 102,50.05,43.045,25,25,14074
Frame 103,50.05,43.046,25,25,14074
Frame 104,50.05,43.044,25,25,14074
Frame 105,50.05,43.046,25,25,14074
Frame 106,50.05,43.044,25,25,14074
Frame 107,50.05,43.043,25,25,14074
Frame 108,50.05,43.045,25,25,14074
Frame 109,50.05,43.045,25,25,14074
Frame 110,50.05,43.046,25,25,14074
Frame 111,50.05,43.045,25,25,14074
Frame 112,50.05,43.045,25,25,14074
Frame 113,50.05,43.044,25,25,14074
Frame 114,50.05,43.044,25,25,14074
Frame 115,50.05,43.043,25,25,14074
Frame 116,50.05,43.044,25,25,14074
Frame 117,50.05,43.044,25,25,14074
Frame 118,50.05,43.045,25,25,14074
Frame 119,50.05,43.043,25,25,14074
Frame 120,50.05,43.045,25,25,14074
Frame 121,50.05,43.044,25,25,14074
Frame 122,50.05,43.044,25,25,14074
Frame 123,50.05,43.044,25,25,14074
Frame 124,50.05,43.045,25,25,14074
Frame 125,50.05,43.045,25,25,14074
Frame 126,50.05,43.044,25,25,14074
Frame 127,50.05,43.043,25,25,14074
Frame 128,50.05,43.045,25,25,14074
Frame 129,50.05,43.044,25,25,14074
Frame 130,50.05,43.045,25,25,14074
Frame 131,50.05,43.045,25,25,14074
Frame 132,50.05,43.044,25,25,14074
Frame 133,50.05,43.044,25,25,14074
Frame 134,50.05,43.045,25,25,14074
Frame 135,50.05,43.044,25,25,14074
Frame 136,50.05,43.044,25,25,14074
Frame 137,50.05,43.044,25,25,14074
Frame 138,50.05,43.044,25,25,14074
Frame 139,50.05,43.044,25,25,14074
Frame 140,50.05,43.046,25,25,14074
Frame 141,50.05,43.045,25,25,14074
Frame 142,50.05,43.045,25,25,14074
Frame 143,50.05,43.043,25,25,14074
Frame 144,50.05,43.044,25,25,14074
Frame 145,50.05,43.044,25,25,14074
Frame 146,50.05,43.044,25,25,14074
Frame 147,50.05,43.044,25,25,14074
Frame 148,50.05,43.046,25,25,14074
Frame 149,50.05,43.044,25,25,14074
Frame 150,50.05,43.045,25,25,14074
Frame 151,50.05,43.044,25,25,14074
Frame 152,50.05,43.046,25,25,14074
Frame 153,50.05,43.045,25,25,14074
Frame 154,50.05,43.045,25,25,14074
Frame 155,50.05,43.044,25,25,14074
Frame 156,50.05,43.045,25,25,14074
Frame 157,50.05,43.044,25,25,14074
Frame 158,50.05,43.044,25,25,14074
Frame 159,50.05,43.043,25,25,14074
Frame 160,50.05,43.045,25,25,14074
Frame 161,50.05,43.044,25,25,14074
Frame 162,50.05,43.044,25,25,14074
Frame 163,50.05,43.043,25,25,14074
Frame 164,50.05,43.044,25,25,14074
Frame 165,50.05,43.043,25,25,14074
Frame 166,50.05,43.044,25,25,14074
Frame 167,50.05,43.042,25,25,14074
Frame 168,50.05,43.043,25,25,14074
Frame 169,50.05,43.043,25,25,14074
Frame 170,50.05,43.044,25,25,14074
Frame 171,50.05,43.044,25,25,14074
Frame 172,50.05,43.044,25,25,14074
Frame 173,50.05,43.043,25,25,14074
Frame 174,50.05,43.044,25,25,14074
Frame 175,50.05,43.044,25,25,14074
Frame 176,50.05,43.044,25,25,14074
Frame 177,50.05,43.043,25,25,14074
Frame 178,50.05,43.044,25,25,14074
Frame 179,50.05,43.044,25,25,14074
Frame 180,50.05,43.045,25,25,14074
Frame 181,50.05,43.043,25,25,14074
Frame 182,50.049,43.044,25,25,14074
Frame 183,50.049,43.043,25,25,14074
Frame 184,50.05,43.043,25,25,14074
Frame 185,50.049,43.043,25,25,14074
Frame 186,50.05,43.044,25,25,14074
Frame 187,50.049,43.043,25,25,14074
Frame 188,50.05,43.044,25,25,14074
Frame 189,50.05,43.043,25,25,14074
Frame 190,50.049,43.044,25,25,14074
Frame 191,50.05,43.042,25,25,14074
Frame 192,50.049,43.044,25,25,14074
Frame 193,50.049,43.041,25,25,14074
Frame 194,50.05,43.043,25,25,14074
Frame 195,50.049,43.042,25,25,14074
Frame 196,50.05,43.043,25,25,14074
Frame 197,50.049,43.042,25,25,14074
Frame 198,50.05,43.043,25,25,14074
Frame 199,50.049,43.043,25,25,14074
Frame 200,50.05,43.043,25,25,14074
Frame 201,50.049,43.043,25,25,14074
Frame 202,50.05,43.043,25,25,14074
Frame 203,50.049,43.042,25,25,14074
Frame 204,50.05,43.044,25,25,14074
Frame 205,50.049,43.043,25,25,14074
Frame 206,50.05,43.043,25,25,14074
Frame 207,50.049,43.042,25,25,14074
Frame 208,50.05,43.043,25,25,14074
Frame 209,50.049,43.043,25,25,14074
Frame 210,50.05,43.044,25,25,14074
Frame 211,50.049,43.042,25,25,14074
Frame 212,50.05,43.043,25,25,14074
Frame 213,50.049,43.042,25,25,14074
Frame 214,50.05,43.043,25,25,14074
Frame 215,50.049,43.043,25,25,14074
Frame 216,50.05,43.043,25,25,14074
Frame 217,50.049,43.043,25,25,14074
Frame 218,50.05,43.043,25,25,14074
Frame 219,50.049,43.042,25,25,14074
Frame 220,50.05,43.044,25,25,14074
Frame 221,50.049,43.043,25,25,14074
Frame 222,50.05,43.044,25,25,14074
Frame 223,50.049,43.043,25,25,14074
Frame 224,50.05,43.043,25,25,14074
Frame 225,50.049,43.043,25,25,14074
Frame 226,50.05,43.043,25,25,14074
Frame 227,50.049,43.043,25,25,14074
Frame 228,50.05,43.042,25,25,14074
Frame 229,50.049,43.043,25,25,14074
Frame 230,50.05,43.043,25,25,14074
Frame 231,50.049,43.043,25,25,14074
Frame 232,50.05,43.044,25,25,14074
Frame 233,50.049,43.043,25,25,14074
Frame 234,50.05,43.042,25,25,14074
Frame 235,50.049,43.043,25,25,14074
Frame 236,50.05,43.044,25,25,14074
Frame 237,50.049,43.042,25,25,14074
Frame 238,50.05,43.043,25,25,14074
Frame 239,50.049,43.043,25,25,14074
Frame 240,50.05,43.044,25,25,14074
Frame 241,50.049,43.043,25,25,14074
Frame 242,50.05,43.044,25,25,14074
Frame 243,50.049,43.043,25,25,14074
Frame 244,50.05,43.044,25,25,14074
Frame 245,50.049,43.043,25,25,14074
Frame 246,50.05,43.044,25,25,14074
Frame 247,50.049,43.042,25,25,14074
Frame 248,50.05,43.044,25,25,14074
Frame 249,50.049,43.043,25,25,14074
Frame 250,50.05,43.044,25,25,14074
Frame 251,50.049,43.042,25,25,14074
Frame 252,50.05,43.044,25,25,14074
Frame 253,50.049,43.043,25,25,14074
Frame 254,50.05,43.044,25,25,14074
Frame 255,50.049,43.043,25,25,14074
Frame 256,50.05,43.044,25,25,14074


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_2-OCC_2-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,50.05,50.049,50.0496,50.05
,Draw Times,43.048,43.041,43.044,43.044
,Chunks Drawn,25,25,25,25
,Draw Calls,25,25,25,25
,Faces Drawn,14074,14074,14074,14074

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,3804.74,9483.03,15089,DEFAULT,25,55358,331564
