FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 215,33.366,26.545,25,25,56884
Frame 216,33.366,26.547,25,25,56884
Frame 217,33.366,26.545,25,25,56884
Frame 218,33.366,26.544,25,25,56884
Frame 219,33.366,26.547,25,25,56884
Frame 220,33.366,26.546,25,25,56884
Frame 221,33.366,26.545,25,25,56884
Frame 222,33.366,26.546,25,25,56884
Frame 223,33.366,26.545,25,25,56884
Frame 224,33.366,26.546,25,25,56884
Frame 225,33.366,26.547,25,25,56884
Frame 226,33.366,26.546,25,25,56884
Frame 227,33.366,26.545,25,25,56884
Frame 228,33.366,26.545,25,25,56884
Frame 229,33.366,26.545,25,25,56884
Frame 230,33.366,26.545,25,25,56884
Frame 231,33.366,26.545,25,25,56884
Frame 232,33.366,26.547,25,25,56884
Frame 233,33.366,26.545,25,25,56884
Frame 234,33.366,26.546,25,25,56884
Frame 235,33.366,26.546,25,25,56884
Frame 236,33.366,26.543,25,25,56884
Frame 237,33.366,26.547,25,25,56884
Frame 238,33.366,26.548,25,25,56884
Frame 239,33.366,26.544,25,25,56884
Frame 240,33.366,26.548,25,25,56884
Frame 241,33.366,26.547,25,25,56884
Frame 242,33.366,26.545,25,25,56884
Frame 243,33.366,26.547,25,25,56884
Frame 244,33.366,26.545,25,25,56884
Frame 245,33.366,26.545,25,25,56884
Frame 246,33.366,26.548,25,25,56884
Frame 247,33.366,26.544,25,25,56884
Frame 248,33.366,26.546,25,25,56884
Frame 249,33.366,26.546,25,25,56884
Frame 250,33.367,26.545,25,25,56884
Frame 251,33.365,26.545,25,25,56884
Frame 252,33.366,26.546,25,25,56884
Frame 253,33.366,26.545,25,25,56884
Frame 254,33.366,26.546,25,25,56884
Frame 255,33.366,26.546,25,25,56884
Frame 256,33.366,26.546,25,25,56884


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_2-OCC_3-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,33.367,33.365,33.3661,33.366
,Draw Times,26.551,26.541,26.5452,26.545
,Chunks Drawn,25,25,25,25
,Draw Calls,25,25,25,25
,Faces Drawn,56884,56884,56884,56884

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,3804.74,9223.24,15348.7,DEFAULT,25,9578,56884
