FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 243,26.049,0.106,225,308,121185
Frame 244,26.113,0.106,225,308,121185
Frame 245,26.548,0.106,225,308,121185
Frame 246,26.957,0.106,225,308,121185
Frame 247,27.06,0.106,225,308,121185
Frame 248,27.521,0.106,225,308,121185
Frame 249,27.652,0.106,225,308,121185
Frame 250,27.82,0.106,225,308,121185
Frame 251,27.771,0.106,225,308,121185
Frame 252,27.885,0.106,225,308,121185
Frame 253,27.882,0.106,225,308,121185
Frame 254,28.356,0.106,225,308,121185
Frame 255,28.285,0.106,225,308,121185
Frame 256,28.263,0.107,225,308,121185


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_7-OCC_4-BA_Y-LI_Y-STRUC_2-M_N-VTX_Y-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,28.95,24.886,25.4194,25.089
,Draw Times,0.12,0.105,0.106141,0.106
,Chunks Drawn,225,225,225,225
,Draw Calls,308,308,308,308
,Faces Drawn,121185,121185,121185,121185

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,14276.5,19702.8,4869.23,DEFAULT,225,76338,452960
