FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 219,25.073,0.104,225,308,121185
Frame 220,25.111,0.104,225,308,121185
Frame 221,25.083,0.104,225,308,121185
Frame 222,25.062,0.105,225,308,121185
Frame 223,25.034,0.105,225,308,121185
Frame 224,25.009,0.104,225,308,121185
Frame 225,24.981,0.104,225,308,121185
Frame 226,24.963,0.104,225,308,121185
Frame 227,24.962,0.104,225,308,121185
Frame 228,24.959,0.104,225,308,121185
Frame 229,24.95,0.104,225,308,121185
Frame 230,24.934,0.105,225,308,121185
Frame 231,24.921,0.105,225,308,121185
Frame 232,24.91,0.106,225,308,121185
Frame 233,24.911,0.104,225,308,121185
Frame 234,24.918,0.104,225,308,121185
Frame 235,24.924,0.104,225,308,121185
Frame 236,24.931,0.104,225,308,121185
Frame 237,24.943,0.104,225,308,121185
Frame 238,24.985,0.105,225,308,121185
Frame 239,25.24,0.105,225,308,121185
Frame 240,25.619,0.104,225,308,121185
Frame 241,25.807,0.104,225,308,121185
Frame 242,25.946,0.106,225,308,121185
Frame 243,26.045,0.104,225,308,121185
Frame 244,26.105,0.104,225,308,121185
Frame 245,26.543,0.104,225,308,121185
Frame 246,26.951,0.105,225,308,121185
Frame 247,27.054,0.105,225,308,121185
Frame 248,27.516,0.105,225,308,121185
Frame 249,27.645,0.104,225,308,121185
Frame 250,27.814,0.104,225,308,121185
Frame 251,27.763,0.104,225,308,121185
Frame 252,27.879,0.104,225,308,121185
Frame 253,27.876,0.104,225,308,121185
Frame 254,28.349,0.105,225,308,121185
Frame 255,28.277,0.105,225,308,121185
Frame 256,28.257,0.104,225,308,121185


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_7-OCC_4-BA_Y-LI_Y-STRUC_2-M_N-VTX_N-NLD_Y-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,28.943,24.881,25.4148,25.084
,Draw Times,0.118,0.104,0.104707,0.104
,Chunks Drawn,225,225,225,225
,Draw Calls,308,308,308,308
,Faces Drawn,121185,121185,121185,121185

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,15697.2,21119,3452.95,DEFAULT,225,76338,452960
