FRAME,FRAME TIME (ms),DRAW TIME (ms),CHUNKS DRAWN,DRAW CALLS,FACES DRAWN
Frame 141,66.733,50.326,25,25,56884
Frame 142,66.733,50.325,25,25,56884
Frame 143,66.733,50.326,25,25,56884
Frame 144,66.733,50.326,25,25,56884
Frame 145,66.733,50.325,25,25,56884
Frame 146,66.733,50.326,25,25,56884
Frame 147,66.733,50.326,25,25,56884
Frame 148,66.733,50.325,25,25,56884
Frame 149,66.733,50.329,25,25,56884
Frame 150,66.733,50.325,25,25,56884
Frame 151,66.733,50.325,25,25,56884
Frame 152,66.733,50.327,25,25,56884
Frame 153,66.733,50.325,25,25,56884
Frame 154,66.733,50.325,25,25,56884
Frame 155,66.733,50.328,25,25,56884
Frame 156,66.733,50.325,25,25,56884
Frame 157,66.733,50.325,25,25,56884
Frame 158,66.733,50.326,25,25,56884
Frame 159,66.733,50.323,25,25,56884
Frame 160,66.733,50.323,25,25,56884
Frame 161,66.733,50.324,25,25,56884
Frame 162,66.733,50.324,25,25,56884
Frame 163,66.733,50.324,25,25,56884
Frame 164,66.733,50.326,25,25,56884
Frame 165,66.733,50.324,25,25,56884
Frame 166,66.733,50.323,25,25,56884
Frame 167,66.733,50.328,25,25,56884
Frame 168,66.733,50.322,25,25,56884
Frame 169,66.733,50.324,25,25,56884
Frame 170,66.733,50.326,25,25,56884
Frame 171,66.733,50.326,25,25,56884
Frame 172,66.733,50.323,25,25,56884
Frame 173,66.733,50.328,25,25,56884
Frame 174,66.733,50.325,25,25,56884
Frame 175,66.733,50.324,25,25,56884
Frame 176,66.733,50.328,25,25,56884
Frame 177,66.733,50.326,25,25,56884
Frame 178,66.733,50.324,25,25,56884
Frame 179,66.733,50.327,25,25,56884
Frame 180,66.733,50.325,25,25,56884
Frame 181,66.733,50.324,25,25,56884
Frame 182,66.733,50.327,25,25,56884
Frame 183,66.733,50.327,25,25,56884
Frame 184,66.733,50.323,25,25,56884
Frame 185,66.733,50.327,25,25,56884
Frame 186,66.733,50.327,25,25,56884
Frame 187,66.733,50.325,25,25,56884
Frame 188,66.733,50.326,25,25,56884
Frame 189,66.733,50.327,25,25,56884
Frame 190,66.733,50.323,25,25,56884
Frame 191,66.733,50.325,25,25,56884
Frame 192,66.733,50.325,25,25,56884
Frame 193,66.733,50.327,25,25,56884
Frame 194,66.733,50.325,25,25,56884
Frame 195,66.733,50.326,25,25,56884
Frame 196,66.733,50.325,25,25,56884
Frame 197,66.733,50.325,25,25,56884
Frame 198,66.733,50.326,25,25,56884
Frame 199,66.733,50.326,25,25,56884
Frame 200,66.733,50.325,25,25,56884
Frame 201,66.733,50.327,25,25,56884
Frame 202,66.733,50.325,25,25,56884
Frame 203,66.733,50.326,25,25,56884
Frame 204,66.733,50.325,25,25,56884
Frame 205,66.733,50.326,25,25,56884
Frame 206,66.733,50.325,25,25,56884
Frame 207,66.733,50.326,25,25,56884
Frame 208,66.733,50.326,25,25,56884
Frame 209,66.733,50.326,25,25,56884
Frame 210,66.733,50.325,25,25,56884
Frame 211,66.733,50.328,25,25,56884
Frame 212,66.733,50.324,25,25,56884
Frame 213,66.733,50.327,25,25,56884
Frame 214,66.733,50.326,25,25,56884
Frame 215,66.733,50.325,25,25,56884
Frame 216,66.733,50.327,25,25,56884
Frame 217,66.733,50.326,25,25,56884
Frame 218,66.733,50.325,25,25,56884
Frame 219,66.733,50.328,25,25,56884
Frame 220,66.733,50.325,25,25,56884
Frame 221,66.733,50.325,25,25,56884
Frame 222,66.733,50.326,25,25,56884
Frame 223,66.733,50.325,25,25,56884
Frame 224,66.733,50.324,25,25,56884
Frame 225,66.733,50.326,25,25,56884
Frame 226,66.733,50.324,25,25,56884
Frame 227,66.733,50.324,25,25,56884
Frame 228,66.733,50.324,25,25,56884
Frame 229,66.733,50.323,25,25,56884
Frame 230,66.733,50.324,25,25,56884
Frame 231,66.734,50.328,25,25,56884
Frame 232,66.732,50.322,25,25,56884
Frame 233,66.733,50.324,25,25,56884
Frame 234,66.733,50.327,25,25,56884
Frame 235,66.733,50.322,25,25,56884
Frame 236,66.733,50.323,25,25,56884
Frame 237,66.733,50.327,25,25,56884
Frame 238,66.733,50.325,25,25,56884
Frame 239,66.733,50.324,25,25,56884
Frame 240,66.733,50.327,25,25,56884
Frame 241,66.733,50.326,25,25,56884
Frame 242,66.733,50.323,25,25,56884
Frame 243,66.733,50.327,25,25,56884
Frame 244,66.733,50.324,25,25,56884
Frame 245,66.733,50.324,25,25,56884
Frame 246,66.733,50.327,25,25,56884
Frame 247,66.733,50.326,25,25,56884
Frame 248,66.733,50.324,25,25,56884
Frame 249,66.733,50.325,25,25,56884
Frame 250,66.733,50.325,25,25,56884
Frame 251,66.733,50.324,25,25,56884
Frame 252,66.733,50.326,25,25,56884
Frame 253,66.733,50.326,25,25,56884
Frame 254,66.733,50.322,25,25,56884
Frame 255,66.733,50.325,25,25,56884
Frame 256,66.733,50.325,25,25,56884


*-*-*-*-*,*-*-*-*-*,*-*-*-*-*,STATISTICS OF:, [RAD_2-OCC_1-BA_Y-LI_N-STRUC_0-M_N-VTX_N-NLD_N-RM_0.csv],*-*-*-*-*,*-*-*-*-*,*-*-*-*-*
,TYPE, MAX, MIN, MEAN, MEDIAN
,Frame Times,100,66.732,66.8631,66.733
,Draw Times,5.69344e+13,50.321,2.224e+11,50.325
,Chunks Drawn,25,25,25,25
,Draw Calls,25,25,25,25
,Faces Drawn,56884,56884,56884,56884

MEM USED [SYS](KB),MEM USED [VOXEL](KB),TOTAL MEM USED(KB),TOTAL MEM FREE(KB),CHUNK DRAW MODE,TOTAL CHUNKS,VALID BLOCKS,VALID FACES
1456.02,3804.74,9222.96,15349,DEFAULT,25,55358,331564
